%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651799172485818988,3210030080.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172485852743,3210030080.0,0.0,63.245552063,68.0,57.6888198853,64.4980621338
1651799172485877597,3210030080.0,0.0,63.245552063,64.4980621338,57.6888198853,64.4980621338
1651799172485889287,3210030080.0,0.0,63.245552063,64.4980621338,61.0573501587,64.4980621338
1651799172485955961,3210030080.0,0.0,63.245552063,64.4980621338,61.0573501587,66.5732650757
1651799172487775355,3210032128.0,0.0,63.245552063,64.4980621338,61.0573501587,66.5732650757
1651799172487804422,3210032128.0,0.0,68.1175460815,64.4980621338,61.0573501587,66.5732650757
1651799172487826940,3210032128.0,0.0,68.1175460815,68.0,61.0573501587,66.5732650757
1651799172487852713,3210032128.0,0.0,68.1175460815,68.0,61.0573501587,66.5732650757
1651799172487871122,3210032128.0,0.0,68.1175460815,68.0,61.0573501587,64.4980621338
1651799172489749528,3210033920.0,0.0,68.1175460815,68.0,61.0573501587,64.4980621338
1651799172489820021,3210033920.0,0.0,65.6048812866,68.0,61.0573501587,64.4980621338
1651799172489838350,3210033920.0,0.0,65.6048812866,68.0,61.0573501587,64.4980621338
1651799172489859074,3210033920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172489871095,3210033920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172490777245,3210035968.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172490804134,3210035968.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172490837140,3210035968.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172490848737,3210035968.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172490873547,3210035968.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172492819860,3210038016.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172492839693,3210038016.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172492853080,3210038016.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172492875148,3210038016.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172492892595,3210038016.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172494814364,3210040064.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172494834066,3210040064.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172494857220,3210040064.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172494896223,3210040064.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172494946569,3210040064.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172497000340,3210042112.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172497023196,3210042112.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172497039777,3210042112.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172497054979,3210042112.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172497071129,3210042112.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172498880390,3210043904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172498906911,3210043904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172498926239,3210043904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172498968734,3210043904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172499014148,3210043904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172500975275,3210045952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172500992635,3210045952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172501011903,3210045952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172501039577,3210045952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172501055754,3210045952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172502953448,3210048000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172502974574,3210048000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172503003133,3210048000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172503037008,3210048000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172503046783,3210048000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172505136704,3210050048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172505155126,3210050048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172505200164,3210050048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172505236350,3210050048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172505250580,3210050048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172507103030,3210052096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172507208175,3210052096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172507224864,3210052096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172507240837,3210052096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172507250914,3210052096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172509123584,3210053888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172509150262,3210053888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172509167411,3210053888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172509182359,3210053888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172509201543,3210053888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172511180144,3210055936.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172511198670,3210055936.0,0.0,65.1152801514,68.0,57.6888198853,64.4980621338
1651799172511211379,3210055936.0,0.0,65.1152801514,68.0,57.6888198853,64.4980621338
1651799172511219885,3210055936.0,0.0,65.1152801514,68.0,57.6888198853,64.4980621338
1651799172511303638,3210055936.0,0.0,65.1152801514,68.0,57.6888198853,64.4980621338
1651799172513260736,3210057984.0,0.0,65.1152801514,68.0,57.6888198853,64.4980621338
1651799172513278009,3210057984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172513289884,3210057984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172513300184,3210057984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172513380809,3210057984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172515321786,3210060032.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172515369160,3210060032.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172515386099,3210060032.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172515421924,3210060032.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172515449568,3210060032.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172517360520,3210062080.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172517384381,3210062080.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172517398333,3210062080.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172517414313,3210062080.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172517427778,3210062080.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172519422583,3210063872.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172519445642,3210063872.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172519483102,3210063872.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172519496286,3210063872.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172519504815,3210063872.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172521421203,3210065920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172521445181,3210065920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172521465067,3210065920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172521509189,3210065920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172521529830,3210065920.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651799172523508120,3210067968.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
