%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651798880692838995,2918235904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880692877658,2918235904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880692899277,2918235904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880692947118,2918235904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880692963953,2918235904.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880693846416,2918237952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880693862413,2918237952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880693893985,2918237952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880693919020,2918237952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880693934419,2918237952.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880695906144,2918240000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880695932211,2918240000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880695966974,2918240000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880695988691,2918240000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880696023869,2918240000.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880697908837,2918242048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880697976249,2918242048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880697998905,2918242048.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880698006623,2918242048.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880698020779,2918242048.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880699933565,2918244096.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880699955058,2918244096.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880699990804,2918244096.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880699999931,2918244096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880700015494,2918244096.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880702017669,2918245888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880702054481,2918245888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880702068831,2918245888.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880702095930,2918245888.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880702113975,2918245888.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880704019531,2918247936.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880704038929,2918247936.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880704064986,2918247936.0,0.0,65.6048812866,68.0,60.0,64.4980621338
1651798880704100120,2918247936.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880704116788,2918247936.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880706020190,2918249984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880706035405,2918249984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880706050259,2918249984.0,0.0,65.6048812866,68.0,57.6888198853,64.4980621338
1651798880706065441,2918249984.0,0.0,65.6048812866,68.0,60.0,64.4980621338
