%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651798173194206900,2210734080.0,59.0592918396,0.0,65.1152801514,57.6888198853,68.0
1651798173194244012,2210734080.0,59.0592918396,0.0,65.1152801514,57.6888198853,68.0
1651798173194258997,2210734080.0,59.0592918396,0.0,62.4819984436,57.6888198853,68.0
1651798173194272321,2210734080.0,59.0592918396,0.0,62.4819984436,305.181915283,68.0
1651798173194293532,2210734080.0,59.0592918396,0.0,62.4819984436,305.181915283,300.612701416
1651798173199912796,2210736128.0,62.6099052429,0.0,62.4819984436,305.181915283,300.612701416
1651798173199933698,2210736128.0,62.6099052429,0.0,62.4819984436,305.181915283,300.612701416
1651798173199970021,2210736128.0,62.6099052429,0.0,62.4819984436,305.181915283,300.612701416
1651798173199981107,2210736128.0,62.6099052429,0.0,62.4819984436,304.473327637,300.612701416
1651798173199995309,2210736128.0,62.6099052429,0.0,62.4819984436,304.473327637,298.931427002
1651798173297095725,2210838016.0,61.0573501587,0.0,62.4819984436,304.473327637,298.931427002
1651798173297118968,2210838016.0,61.0573501587,0.0,62.4819984436,304.473327637,298.931427002
1651798173297143284,2210838016.0,61.0573501587,0.0,65.6048812866,304.473327637,298.931427002
1651798173297171653,2210838016.0,61.0573501587,0.0,65.6048812866,63.245552063,298.931427002
1651798173297187530,2210838016.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173298959501,2210840064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173298975591,2210840064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173298994221,2210840064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173299019843,2210840064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173299038429,2210840064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173300976640,2210842112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173301000305,2210842112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173301015102,2210842112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173301031116,2210842112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173301044499,2210842112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173302991769,2210843904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173303010395,2210843904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173303032102,2210843904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173303044576,2210843904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173303071913,2210843904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173305127273,2210845952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173305139952,2210845952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173305166127,2210845952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173305175098,2210845952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173305184923,2210845952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173307123709,2210848000.0,59.0592918396,0.0,65.6048812866,63.245552063,59.0592918396
1651798173307152980,2210848000.0,59.0592918396,0.0,65.6048812866,63.245552063,59.0592918396
1651798173307168319,2210848000.0,59.0592918396,0.0,68.1175460815,63.245552063,59.0592918396
1651798173307190721,2210848000.0,59.0592918396,0.0,68.1175460815,60.0,59.0592918396
1651798173307209995,2210848000.0,59.0592918396,0.0,68.1175460815,60.0,62.6099052429
1651798173309198108,2210850048.0,61.0573501587,0.0,68.1175460815,60.0,62.6099052429
1651798173309225892,2210850048.0,61.0573501587,0.0,68.1175460815,60.0,62.6099052429
1651798173309238608,2210850048.0,61.0573501587,0.0,65.6048812866,60.0,62.6099052429
1651798173309250639,2210850048.0,61.0573501587,0.0,65.6048812866,63.245552063,62.6099052429
1651798173309262777,2210850048.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173311175766,2210852096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173311200373,2210852096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173311237939,2210852096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173311256599,2210852096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173311268607,2210852096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173313294900,2210853888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173313312291,2210853888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173313333576,2210853888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173313347198,2210853888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173313363659,2210853888.0,61.0573501587,0.0,65.6048812866,63.245552063,62.6099052429
1651798173315291944,2210855936.0,61.0573501587,0.0,65.6048812866,63.245552063,62.6099052429
1651798173315315692,2210855936.0,61.0573501587,0.0,65.6048812866,63.245552063,62.6099052429
1651798173315348898,2210855936.0,61.0573501587,0.0,65.6048812866,63.245552063,62.6099052429
1651798173315360507,2210855936.0,61.0573501587,0.0,65.6048812866,63.245552063,62.6099052429
1651798173315387761,2210855936.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173317395034,2210857984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173317419177,2210857984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173317435902,2210857984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173317450746,2210857984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173317460906,2210857984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173319445096,2210860032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173319488249,2210860032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173319532241,2210860032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173319547095,2210860032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173319570649,2210860032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173321463648,2210862080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173321491264,2210862080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173321545835,2210862080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173321580916,2210862080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173321596302,2210862080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173323614246,2210864128.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173323628807,2210864128.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173323655065,2210864128.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173323674214,2210864128.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173323767887,2210864128.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173324691124,2210865920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173324702415,2210865920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173324711755,2210865920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173324748642,2210865920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173324789633,2210865920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173326639698,2210867968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173326666196,2210867968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173326681441,2210867968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173326691778,2210867968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173326713718,2210867968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173328830668,2210870016.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173328849949,2210870016.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173328861225,2210870016.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173328879898,2210870016.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173328901912,2210870016.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173330823435,2210872064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173330846521,2210872064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173330857587,2210872064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173330890385,2210872064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173330902459,2210872064.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173332884891,2210874112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173332916303,2210874112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173332928223,2210874112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173332941371,2210874112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173332960988,2210874112.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173334930638,2210875904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173334956398,2210875904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173334976030,2210875904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173334985956,2210875904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173335004934,2210875904.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173336973427,2210877952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173336992424,2210877952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173337005267,2210877952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173337013220,2210877952.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173337022586,2210877952.0,61.0573501587,0.0,65.6048812866,63.245552063,61.0573501587
1651798173339081583,2210880000.0,61.0573501587,0.0,65.6048812866,63.245552063,61.0573501587
1651798173339099761,2210880000.0,61.0573501587,0.0,65.6048812866,63.245552063,61.0573501587
1651798173339112103,2210880000.0,61.0573501587,0.0,65.6048812866,63.245552063,61.0573501587
1651798173339132156,2210880000.0,61.0573501587,0.0,65.6048812866,63.245552063,61.0573501587
1651798173339157157,2210880000.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173341072362,2210882048.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173341094543,2210882048.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173341113323,2210882048.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173341217614,2210882048.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173341246853,2210882048.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173343135924,2210884096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173343158169,2210884096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173343188689,2210884096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173343197570,2210884096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173343207022,2210884096.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173345038544,2210885888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173345054894,2210885888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173345075175,2210885888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173345093722,2210885888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173345105455,2210885888.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173347153672,2210887936.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173347174196,2210887936.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173347209624,2210887936.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173347216908,2210887936.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173347225552,2210887936.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173349146897,2210889984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173349163627,2210889984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173349188983,2210889984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173349197688,2210889984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173349216758,2210889984.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173351236697,2210892032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173351261063,2210892032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173351272940,2210892032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173351283080,2210892032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173351289669,2210892032.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173353338821,2210894080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173353356725,2210894080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173353370800,2210894080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173353382439,2210894080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173353393790,2210894080.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173355328235,2210895872.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173355343067,2210895872.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173355457809,2210895872.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173355486181,2210895872.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173355499322,2210895872.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173357396080,2210897920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173357413859,2210897920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173357436887,2210897920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173357454335,2210897920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173357472780,2210897920.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173359409067,2210899968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
1651798173359421448,2210899968.0,61.0573501587,0.0,65.6048812866,63.245552063,59.0592918396
