%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651798770056179298,2807593984.0,68.0,68.0,0.0,61.0573501587,65.1152801514
1651798770056212922,2807593984.0,68.0,0.0,0.0,61.0573501587,65.1152801514
1651798770056244037,2807593984.0,68.0,0.0,62.4819984436,61.0573501587,65.1152801514
1651798770056282680,2807593984.0,68.0,0.0,62.4819984436,305.181915283,65.1152801514
1651798770155381711,2807697920.0,0.0,0.0,62.4819984436,305.181915283,65.1152801514
1651798770155421022,2807697920.0,0.0,65.6048812866,62.4819984436,305.181915283,65.1152801514
1651798770155434569,2807697920.0,0.0,65.6048812866,61.0573501587,305.181915283,65.1152801514
1651798770155470736,2807697920.0,0.0,65.6048812866,61.0573501587,63.245552063,65.1152801514
1651798770155480569,2807697920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770157193986,2807699968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770157225261,2807699968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770157291831,2807699968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770157319078,2807699968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770157334116,2807699968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770158305941,2807702016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770158326990,2807702016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770158351453,2807702016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770158368555,2807702016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770158381963,2807702016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770160436930,2807704064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770160469806,2807704064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770160488623,2807704064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770160505475,2807704064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770160522875,2807704064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770162319407,2807706112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770162346801,2807706112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770162364271,2807706112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770162398567,2807706112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770162418212,2807706112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770164472194,2807707904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770164498337,2807707904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770164509971,2807707904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770164521958,2807707904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770164544370,2807707904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770166526794,2807709952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770166565326,2807709952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770166596969,2807709952.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770166611001,2807709952.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770166622447,2807709952.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770168536069,2807712000.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770168559473,2807712000.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770168568594,2807712000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770168586596,2807712000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770168602930,2807712000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770170521336,2807714048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770170546548,2807714048.0,0.0,68.1175460815,59.0592918396,63.245552063,68.0
1651798770170560597,2807714048.0,0.0,68.1175460815,62.6099052429,63.245552063,68.0
1651798770170577465,2807714048.0,0.0,68.1175460815,62.6099052429,60.0,68.0
1651798770170597174,2807714048.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770172617489,2807716096.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770172637866,2807716096.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770172655052,2807716096.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770172680364,2807716096.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770172700056,2807716096.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770174583354,2807717888.0,0.0,68.1175460815,62.6099052429,60.0,66.2117843628
1651798770174604617,2807717888.0,0.0,65.6048812866,62.6099052429,60.0,66.2117843628
1651798770174622140,2807717888.0,0.0,65.6048812866,59.0592918396,60.0,66.2117843628
1651798770174677285,2807717888.0,0.0,65.6048812866,59.0592918396,63.245552063,66.2117843628
1651798770174739902,2807717888.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770176700514,2807719936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770176737952,2807719936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770176754757,2807719936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770176780640,2807719936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770176801742,2807719936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770178717365,2807721984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770178738868,2807721984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770178784429,2807721984.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770178793206,2807721984.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770178817372,2807721984.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770180722364,2807724032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770180762099,2807724032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770180776671,2807724032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770180817989,2807724032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770180879172,2807724032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770182753451,2807726080.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770182771529,2807726080.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770182810411,2807726080.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770182847046,2807726080.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770182864175,2807726080.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770184797232,2807728128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770184822203,2807728128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770184850107,2807728128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770184858861,2807728128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770184866882,2807728128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770186859022,2807729920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770186879927,2807729920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770186889058,2807729920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770186912568,2807729920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770186922568,2807729920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770188910461,2807731968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770188929742,2807731968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770188947032,2807731968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770188961856,2807731968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770188974936,2807731968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770191022874,2807734016.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770191043098,2807734016.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770191112598,2807734016.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770191158854,2807734016.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770191190907,2807734016.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770193042992,2807736064.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770193078336,2807736064.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770193109966,2807736064.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770193129808,2807736064.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770193147005,2807736064.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770195082044,2807738112.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770195104040,2807738112.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770195122579,2807738112.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770195137296,2807738112.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770195153741,2807738112.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770197109587,2807739904.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770197126402,2807739904.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770197149853,2807739904.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770197163702,2807739904.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770197175395,2807739904.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770199178984,2807741952.0,0.0,65.6048812866,62.6099052429,63.245552063,68.0
1651798770199197798,2807741952.0,0.0,68.8186035156,62.6099052429,63.245552063,68.0
1651798770199208847,2807741952.0,0.0,68.8186035156,57.2712860107,63.245552063,68.0
1651798770199222849,2807741952.0,0.0,68.8186035156,57.2712860107,65.6048812866,68.0
1651798770199235929,2807741952.0,0.0,68.8186035156,57.2712860107,65.6048812866,64.4980621338
1651798770200337313,2807744000.0,0.0,68.8186035156,57.2712860107,65.6048812866,64.4980621338
1651798770200357880,2807744000.0,0.0,65.6048812866,57.2712860107,65.6048812866,64.4980621338
1651798770200374312,2807744000.0,0.0,65.6048812866,59.0592918396,65.6048812866,64.4980621338
1651798770200394067,2807744000.0,0.0,65.6048812866,59.0592918396,63.245552063,64.4980621338
1651798770200408551,2807744000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770202330138,2807746048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770202349202,2807746048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770202371513,2807746048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770202379441,2807746048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770202391312,2807746048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770204427506,2807748096.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770204455868,2807748096.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770204479361,2807748096.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770204492561,2807748096.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770204501171,2807748096.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770206452384,2807749888.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770206473149,2807749888.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770206505617,2807749888.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770206540892,2807749888.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770206590950,2807749888.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770208461596,2807751936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770208483788,2807751936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770208501181,2807751936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770208520128,2807751936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770208532376,2807751936.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770210518465,2807753984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770210535153,2807753984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770210558103,2807753984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770210587230,2807753984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770210598966,2807753984.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770212451040,2807756032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770212495032,2807756032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770212512653,2807756032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770212524366,2807756032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770212539685,2807756032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770214580513,2807758080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770214602123,2807758080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770214628294,2807758080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770214646378,2807758080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770214664961,2807758080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770216563441,2807759872.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770216582843,2807759872.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770216597342,2807759872.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770216607580,2807759872.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770216621940,2807759872.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770218632759,2807761920.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770218649932,2807761920.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770218669270,2807761920.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770218705243,2807761920.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770218770042,2807761920.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770220687046,2807763968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770220713464,2807763968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770220724788,2807763968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770220735452,2807763968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770220758807,2807763968.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770222769807,2807766016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770222804162,2807766016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770222856373,2807766016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770222896044,2807766016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770222917801,2807766016.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770224796783,2807768064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770224823444,2807768064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770224845245,2807768064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770224859709,2807768064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770224889717,2807768064.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770227006355,2807770112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770227022174,2807770112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770227042286,2807770112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770227051504,2807770112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770227236788,2807770112.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770228866024,2807771904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770228886491,2807771904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770228904359,2807771904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770228920319,2807771904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770228934438,2807771904.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770230914630,2807773952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770230927760,2807773952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770230936973,2807773952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770230951455,2807773952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770230991781,2807773952.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770233116984,2807776000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770233161627,2807776000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770233192289,2807776000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770233200991,2807776000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770233211530,2807776000.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770235118183,2807778048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770235132430,2807778048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770235146884,2807778048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770235161297,2807778048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770235202115,2807778048.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770237138669,2807780096.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770237163736,2807780096.0,0.0,68.8186035156,59.0592918396,63.245552063,68.0
1651798770237194772,2807780096.0,0.0,68.8186035156,57.2712860107,63.245552063,68.0
1651798770237209783,2807780096.0,0.0,68.8186035156,57.2712860107,65.6048812866,68.0
1651798770237222055,2807780096.0,0.0,68.8186035156,57.2712860107,65.6048812866,64.4980621338
1651798770239206941,2807781888.0,0.0,68.8186035156,57.2712860107,65.6048812866,64.4980621338
1651798770239227054,2807781888.0,0.0,65.6048812866,57.2712860107,65.6048812866,64.4980621338
1651798770239241938,2807781888.0,0.0,65.6048812866,61.0573501587,65.6048812866,64.4980621338
1651798770239269111,2807781888.0,0.0,65.6048812866,61.0573501587,66.5732650757,64.4980621338
1651798770239336954,2807781888.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770240284570,2807783936.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770240310684,2807783936.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770240331452,2807783936.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770240353553,2807783936.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770240366683,2807783936.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770242438710,2807785984.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770242461760,2807785984.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770242496820,2807785984.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770242511217,2807785984.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770242521828,2807785984.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770244540352,2807788032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770244561730,2807788032.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770244585746,2807788032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770244613562,2807788032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770244620813,2807788032.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770246456215,2807790080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770246488650,2807790080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770246517749,2807790080.0,0.0,65.6048812866,59.0592918396,63.245552063,68.0
1651798770246529348,2807790080.0,0.0,65.6048812866,59.0592918396,66.5732650757,68.0
1651798770246537757,2807790080.0,0.0,65.6048812866,59.0592918396,66.5732650757,68.0
1651798770248456991,2807792128.0,0.0,65.6048812866,59.0592918396,66.5732650757,68.0
1651798770248475664,2807792128.0,0.0,65.6048812866,59.0592918396,66.5732650757,68.0
1651798770248499309,2807792128.0,0.0,65.6048812866,61.0573501587,66.5732650757,68.0
1651798770248540701,2807792128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770248554573,2807792128.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770250466211,2807793920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770250507758,2807793920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770250526312,2807793920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770250549873,2807793920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770250561877,2807793920.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770252544237,2807795968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770252568777,2807795968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
1651798770252585122,2807795968.0,0.0,65.6048812866,61.0573501587,63.245552063,68.0
