%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651799059904408440,3097447936.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059904438656,3097447936.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059904456911,3097447936.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059904485494,3097447936.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059904504097,3097447936.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059905367583,3097449984.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059905387271,3097449984.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059905405276,3097449984.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059905418613,3097449984.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059905436007,3097449984.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059907269507,3097452032.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059907289282,3097452032.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059907308513,3097452032.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059907338205,3097452032.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059907359544,3097452032.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059909318169,3097454080.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059909336578,3097454080.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059909354239,3097454080.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059909388645,3097454080.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059909412630,3097454080.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059911444019,3097456128.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059911466137,3097456128.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059911496102,3097456128.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059911518060,3097456128.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059911564573,3097456128.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059913464747,3097457920.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059913498896,3097457920.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059913515040,3097457920.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059913536716,3097457920.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059913557357,3097457920.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059915571470,3097459968.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059915594363,3097459968.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059915612211,3097459968.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059915628966,3097459968.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059915643405,3097459968.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059917545480,3097462016.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059917585416,3097462016.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059917617519,3097462016.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059917627759,3097462016.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059917637227,3097462016.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059919453878,3097464064.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059919471929,3097464064.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059919496151,3097464064.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059919526170,3097464064.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059919541922,3097464064.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059921634165,3097466112.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059921652516,3097466112.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059921678728,3097466112.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059921694644,3097466112.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059921704865,3097466112.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059923639383,3097467904.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059923687155,3097467904.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059923708951,3097467904.0,0.0,65.6048812866,60.9261856079,68.8186035156,66.5732650757
1651799059923747981,3097467904.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059923776042,3097467904.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059925595927,3097469952.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059925610595,3097469952.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059925617756,3097469952.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059925695948,3097469952.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059925768024,3097469952.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059927708099,3097472000.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059927746794,3097472000.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059927759702,3097472000.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059927792782,3097472000.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059927808370,3097472000.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059929817582,3097474048.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059929839562,3097474048.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059929860848,3097474048.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059929891848,3097474048.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059929906078,3097474048.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059932077053,3097476096.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059932111048,3097476096.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059932120771,3097476096.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059932168727,3097476096.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059932193627,3097476096.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059933885087,3097477888.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059933915532,3097477888.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059933938747,3097477888.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059933948629,3097477888.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059933970808,3097477888.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059935892525,3097479936.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059935916894,3097479936.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059935938150,3097479936.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059935954935,3097479936.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059935967658,3097479936.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059937976420,3097481984.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059938026607,3097481984.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
1651799059938059092,3097481984.0,0.0,65.6048812866,60.9261856079,66.5732650757,66.5732650757
