%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651799611021908509,3648568064.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611021936560,3648568064.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611021963238,3648568064.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611021989348,3648568064.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611022012923,3648568064.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611023643117,3648570112.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611023673050,3648570112.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611023690232,3648570112.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611023722838,3648570112.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611023743255,3648570112.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611024752459,3648571904.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611024794315,3648571904.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611024823783,3648571904.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611024840873,3648571904.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611024852576,3648571904.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611026786587,3648573952.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611026805534,3648573952.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611026835219,3648573952.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611026849051,3648573952.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611026867443,3648573952.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611028856374,3648576000.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611028887369,3648576000.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611028896644,3648576000.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611028907762,3648576000.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611028922720,3648576000.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611030875752,3648578048.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611030898334,3648578048.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611030912583,3648578048.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611030948028,3648578048.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611030983887,3648578048.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611032997568,3648580096.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611033020912,3648580096.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611033040688,3648580096.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611033064904,3648580096.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611033078906,3648580096.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611034831078,3648581888.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611034867301,3648581888.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611034880345,3648581888.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611034894775,3648581888.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611034925325,3648581888.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
1651799611036891077,3648583936.0,64.4980621338,0.0,65.6048812866,68.0,57.6888198853
