%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651799500513821383,3538040064.0,68.0,57.6888198853,68.0,64.4980621338,64.4980621338
1651799500513858208,3538040064.0,68.0,0.0,68.0,64.4980621338,64.4980621338
1651799500513872885,3538040064.0,68.0,0.0,62.4819984436,64.4980621338,64.4980621338
1651799500513898192,3538040064.0,68.0,0.0,62.4819984436,305.941162109,64.4980621338
1651799500593862033,3538139904.0,68.0,0.0,62.4819984436,305.941162109,64.4980621338
1651799500593879970,3538139904.0,68.0,0.0,62.4819984436,305.941162109,64.4980621338
1651799500593884830,3538139904.0,68.0,0.0,68.1175460815,305.941162109,64.4980621338
1651799500593927118,3538139904.0,68.0,0.0,68.1175460815,66.2117843628,64.4980621338
1651799500593936124,3538139904.0,68.0,0.0,68.1175460815,66.2117843628,60.0
1651799500595882210,3538141952.0,68.0,0.0,68.1175460815,66.2117843628,60.0
1651799500595903058,3538141952.0,68.0,0.0,68.1175460815,66.2117843628,60.0
1651799500595912851,3538141952.0,68.0,0.0,68.1175460815,66.2117843628,60.0
1651799500595938643,3538141952.0,68.0,0.0,68.1175460815,64.4980621338,60.0
1651799500595957925,3538141952.0,68.0,0.0,68.1175460815,64.4980621338,60.0
1651799500597976160,3538144000.0,69.9714202881,0.0,68.1175460815,64.4980621338,60.0
1651799500597992390,3538144000.0,69.9714202881,0.0,68.1175460815,64.4980621338,60.0
1651799500598068573,3538144000.0,69.9714202881,0.0,65.6048812866,64.4980621338,60.0
1651799500598086200,3538144000.0,69.9714202881,0.0,65.6048812866,61.0573501587,60.0
1651799500598112834,3538144000.0,69.9714202881,0.0,65.6048812866,61.0573501587,63.245552063
1651799500600112383,3538146048.0,68.0,0.0,65.6048812866,61.0573501587,63.245552063
1651799500600137705,3538146048.0,68.0,0.0,65.6048812866,61.0573501587,63.245552063
1651799500600149960,3538146048.0,68.0,0.0,68.1175460815,61.0573501587,63.245552063
1651799500600170201,3538146048.0,68.0,0.0,68.1175460815,64.4980621338,63.245552063
1651799500600181221,3538146048.0,68.0,0.0,68.1175460815,64.4980621338,60.0
1651799500602077272,3538148096.0,69.9714202881,0.0,68.1175460815,64.4980621338,60.0
1651799500602097736,3538148096.0,69.9714202881,0.0,68.1175460815,64.4980621338,60.0
1651799500602122646,3538148096.0,69.9714202881,0.0,65.6048812866,64.4980621338,60.0
1651799500602142926,3538148096.0,69.9714202881,0.0,65.6048812866,61.0573501587,60.0
1651799500602168014,3538148096.0,69.9714202881,0.0,65.6048812866,61.0573501587,63.245552063
1651799500604077348,3538149888.0,73.4302368164,0.0,65.6048812866,61.0573501587,63.245552063
1651799500604119094,3538149888.0,73.4302368164,0.0,65.6048812866,61.0573501587,63.245552063
1651799500604132940,3538149888.0,73.4302368164,0.0,62.4819984436,61.0573501587,63.245552063
1651799500604142832,3538149888.0,73.4302368164,0.0,62.4819984436,66.5732650757,63.245552063
1651799500604155074,3538149888.0,73.4302368164,0.0,62.4819984436,66.5732650757,61.0573501587
1651799500606151860,3538151936.0,69.9714202881,0.0,62.4819984436,66.5732650757,61.0573501587
1651799500606181474,3538151936.0,69.9714202881,0.0,62.4819984436,66.5732650757,61.0573501587
1651799500606207377,3538151936.0,69.9714202881,0.0,65.6048812866,66.5732650757,61.0573501587
1651799500606230541,3538151936.0,69.9714202881,0.0,65.6048812866,64.4980621338,61.0573501587
1651799500606246491,3538151936.0,69.9714202881,0.0,65.6048812866,64.4980621338,63.245552063
1651799500608117256,3538153984.0,69.9714202881,0.0,65.6048812866,64.4980621338,63.245552063
1651799500608138094,3538153984.0,69.9714202881,0.0,65.6048812866,64.4980621338,63.245552063
1651799500608169353,3538153984.0,69.9714202881,0.0,65.6048812866,64.4980621338,63.245552063
1651799500608195640,3538153984.0,69.9714202881,0.0,65.6048812866,64.4980621338,63.245552063
1651799500608246076,3538153984.0,69.9714202881,0.0,65.6048812866,64.4980621338,63.245552063
