%time,field.time_arr,field.d_arr0,field.d_arr1,field.d_arr2,field.d_arr3,field.d_arr4
1651798194131145123,2231672064.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194131176512,2231672064.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194131201744,2231672064.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194131214216,2231672064.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194131241068,2231672064.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194133183298,2231674112.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194133212909,2231674112.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194133233190,2231674112.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194133251532,2231674112.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194133265167,2231674112.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194135158220,2231675904.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194135191881,2231675904.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194135262183,2231675904.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194135277388,2231675904.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194135286472,2231675904.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194137208609,2231677952.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194137229280,2231677952.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194137255528,2231677952.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194137269570,2231677952.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194137283405,2231677952.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194139272446,2231680000.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194139291263,2231680000.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194139309579,2231680000.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194139323638,2231680000.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194139332404,2231680000.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194141344974,2231682048.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194141389463,2231682048.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194141410705,2231682048.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194141434864,2231682048.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194141498490,2231682048.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194143369647,2231684096.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194143404955,2231684096.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194143441092,2231684096.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194143483202,2231684096.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194143510635,2231684096.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194145402242,2231685888.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194145428245,2231685888.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194145484702,2231685888.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194145530491,2231685888.0,59.0592918396,0.0,65.1152801514,60.0,69.8569946289
1651798194145549297,2231685888.0,59.0592918396,0.0,65.1152801514,60.0,69.8569946289
1651798194147441379,2231687936.0,59.0592918396,0.0,65.1152801514,60.0,69.8569946289
1651798194147468535,2231687936.0,59.0592918396,0.0,65.1152801514,60.0,69.8569946289
1651798194147484147,2231687936.0,59.0592918396,0.0,65.1152801514,60.0,69.8569946289
1651798194147532856,2231687936.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194147552381,2231687936.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194149423882,2231689984.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194149451435,2231689984.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194149481895,2231689984.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194149533334,2231689984.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194149575911,2231689984.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194151550874,2231692032.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194151577933,2231692032.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194151590856,2231692032.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194151632603,2231692032.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194151642940,2231692032.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194152570907,2231694080.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194152603990,2231694080.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194152619546,2231694080.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194152648609,2231694080.0,59.0592918396,0.0,65.1152801514,62.4819984436,68.3520278931
1651798194152665655,2231694080.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194154541709,2231695872.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194154567938,2231695872.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194154584258,2231695872.0,59.0592918396,0.0,65.1152801514,62.4819984436,69.8569946289
1651798194154597363,2231695872.0,59.0592918396,0.0,65.1152801514,60.0,69.8569946289
1651798194154617357,2231695872.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194156652535,2231697920.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194156673259,2231697920.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194156692079,2231697920.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194156708648,2231697920.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
1651798194156726779,2231697920.0,59.0592918396,0.0,65.1152801514,60.0,68.3520278931
